headline,date,link
Inner-city cricket: is ethnic minority talent being missed?,2018-07-25 00:00:00,https://www.theguardian.com/sport/video/2018/jul/25/inner-city-cricket-is-ethnic-minority-talent-being-missed
How advert showing women shaving actual body hair broke taboos – video,2018-07-11 00:00:00,https://www.theguardian.com/lifeandstyle/video/2018/jul/11/advert-breaks-taboos-by-showing-women-shaving-their-body-hair-video
"Womad review – from gnawa to Turkish protest songs, world music celebrates",2018-07-30 00:00:00,https://www.theguardian.com/culture/2018/jul/30/womad-review-from-gnawa-to-turkish-protest-songs-world-music-celebrates
"Women can be killers, not adulterers: Hollywood's heroine problem",2018-07-30 00:00:00,https://www.theguardian.com/books/2018/jul/30/women-can-be-killers-but-not-adulterers-novelist-lisa-zeidner-on-hollywood-heroines
When good TV goes bad: how Ricky Gervais’s Extras went off-script,2018-07-30 00:00:00,https://www.theguardian.com/tv-and-radio/2018/jul/30/when-good-tv-goes-bad-ricky-gervais-extras
"The Black Panthers still in prison: after 46 years, will they ever be set free?",2018-07-30 00:00:00,https://www.theguardian.com/us-news/2018/jul/30/black-panthers-prison-interviews-african-american-activism
Not the Booker longlist: vote now to decide the 2018 shortlist,2018-07-30 00:00:00,https://www.theguardian.com/books/booksblog/2018/jul/30/not-the-booker-longlist-vote-now-to-decide-the-2018-shortlist
Polish jazz trumpeter Tomasz Stańko dies aged 76,2018-07-30 00:00:00,https://www.theguardian.com/music/2018/jul/30/tomasz-stanko-jazz-trumpeter-dies
Rudy Giuliani says he's not sure collusion is a crime despite Mueller investigation,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/UwwjhlTf0WQ/index.html
Trump opens window into his rage with special counsel Mueller attack,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/M1XsTPi3lFw/index.html
Bash: Part of indictment smells like collusion,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/cgGYdZixbNI/mueller-indictments-smells-collusion-bash-sot-lead-vpx.cnn
Mueller says Manafort earned $60M from Ukraine consulting,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/ICiefOFWayE/index.html
Donald Trump didn't tell the whole truth about the Russia investigation 7 times in 1 tweet,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/AqjKcgV3ZHE/index.html
Rudy Giuliani says he hasn't heard from Mueller team in 10 days about Trump interview,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/rZRh6qZSmSI/index.html
What Trump would have to do to fire Mueller,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/hQR880SZuZM/cillizza-trump-mueller-probe-orig-vstan-me.cnn
GOP Reps.' attack on Rosenstein is an attempt to undermine Mueller investigation (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/lmzSqoTlOM8/index.html
Brett Kavanaugh's Obamacare rulings under microscope as he meets Manchin,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/TC7L5c3eGcY/index.html
"Rand Paul backs Brett Kavanaugh, Trump's pick for the Supreme Court",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/7U4u-AO-Qgs/index.html
"'Quiet Skies,' a previously undisclosed TSA program, tracks unsuspecting passengers",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/2Y-UsunO5bQ/index.html
Russia dumped 84% of its American debt. What that means,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/stvAnSUQ4PA/index.html
President Trump meets Italy's prime minister,2018-07-30 15:55:43+00:00,http://rss.cnn.com/~r/rss/cnn_topstories/~3/J3GOmAnWObw/index.html
The Koch network threatens to hold GOP to account,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/6xoiteBv-4o/index.html
McConnell said wall funding would 'probably' have to wait until after midterms. Trump threatened a shutdown two days later,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/ewMvcvyxYNg/index.html
Pence speaks out on reporter White House ban,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/j6S7Up_DG84/pence-collins-removal-decorum-press-freedom-sot-gold-nr-vpx.cnn
NYT publisher warned Trump about attacking press,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/L9DMzB05myo/new-york-times-sulzberger-trump-meeting-nr-vpx.cnn
Immigrants separated from their children at the border: One woman's wait in limbo,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/u1GafDHsks8/index.html
Duck boat operator sued for $100 million,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/G6z7mPw7J1M/index.html
Cruise line faces backlash over shooting of polar bear,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/DDTWNKs-SNo/index.html
Mobs of kangaroos take to streets of Australia's capital over food shortages,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/4mojTk51Ils/index.html
Indonesia volcano: Hundreds of hikers trapped after earthquake,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/xNANwI1yOsw/index.html
Former professional wrestler dies at 70,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/pVfapVRTEDA/nikolai-volkoff-obit-orig.cnn
Government releases report on lost flight MH370,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/qpylhvVKb1c/malaysia-mh370-lost-flight-report-ripley-lkl-vpx.cnn
How CBS reported on sexual misconduct allegations,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/gH5nV8Sxg_A/index.html
Alyssa Milano: A 3D printed gun is downloadable death (Opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/NMIHUa2nIPc/index.html
Mark Hamill pays tribute to Carrie Fisher ahead of final 'Star Wars' appearance,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/u3sHskNlYf8/index.html
Bruce Willis roasted by celebrities,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/8bOEuGerx-M/bruce-willis-comedy-central-roast-vpx.hln
Demi Lovato's backup dancer Dani Vitale speaks out,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/eohCiEk-PHE/index.html
"Bride fires bridesmaid, JetBlue steps in",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/09d9FJ1cwGs/jetblue-free-trip-bridesmaid-fired-vpx.hln
LeBron James steals his son's spotlight,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/cEtBR9Zv0uQ/lebron-james-slam-dunk-sons-game-vpx.cnn
Live: Deadly Carr Fire burns in California,2018-07-30 13:22:43+00:00,http://rss.cnn.com/~r/rss/cnn_topstories/~3/joNjf2lTdSA/index.html
Celebrity chef Guy Fieri helps feed fire crews,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/5pmZNpw3csA/california-wildfire-chef-fieri-help-bpr-nr-vpx.cnn
"'I love you grandpa,' they said as the fire encroached. Then the line went dead.",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/dbacNJhtSGo/index.html
Carr Fire in California is so hot it's creating its own weather system,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/WVP_9XUsdqo/index.html
Kendrick Lamar wins raves for his 'Power' appearance,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/8EreeE6okWU/index.html
Kristen Stewart to star in 'Charlies Angels' reboot,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/5qbN6CC77gs/index.html
New 'Star Wars' cast to include late actress,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/zsqVHD4mdq4/star-wars-9-cast-carrie-fisher-vpx.cnn
Disneyland in summer of 1969: Pictures take you back in time,2018-07-30 11:12:33+00:00,http://rss.cnn.com/~r/rss/cnn_topstories/~3/34wN34j7G4E/index.html
Demi Lovato remains hospitalized following apparent overdose,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/DirHdNxctWI/index.html
Man wearing 'Sandlot' shirt unknowingly takes selfie with stars,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/IJchsOh0upQ/sandlot-shirt-selfie-actors-vpx.hln
Amalia Ulman's Instagram art and selfie culture,2018-03-29 10:26:16+00:00,http://rss.cnn.com/~r/rss/cnn_topstories/~3/WvQ2d0fg-XQ/index.html
This concrete can trap CO2 emissions forever,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/aCdoHAOhSF4/index.html
"Stockton, California to give $500 in basic income to some residents",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/Ik2BVva-GLE/index.html
Giuseppe Conte: Trump's most useful friend in Europe,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/HhtHjMILQpc/index.html
The uncomfortable question powerful women should answer (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/5ijr7qtnZlA/index.html
What price will Kim Jong Un demand for his 'concessions'? (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/nHonJbWT_jI/index.html
What Michael Cohen's claim could mean for Donald Trump Jr. (Opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/X5ngF7Eeu1c/index.html
Donald Trump is a real estate developer. He doesn't get the benefits the US gets from trade (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/0NHHLdh0zFs/index.html
The terminally ill should be allowed to die (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/3hfCm2qnjas/index.html
Ginsburg says she has 'at least five more years' on Supreme Court,,http://www.msnbc.com/andrea-mitchell-reports/watch/ginsburg-says-she-has-at-least-five-more-years-on-supreme-court-1288372803746
Trump's daily agenda shaped by what he's seen on television,,http://www.msnbc.com/rachel-maddow-show/trumps-daily-agenda-shaped-what-hes-seen-television
"Monday's Campaign Round-Up, 7.30.18",,http://www.msnbc.com/rachel-maddow-show/mondays-campaign-round-73018
Mnuchin eyes economic break for politically important Russian company,,http://www.msnbc.com/rachel-maddow-show/mnuchin-eyes-economic-break-politically-important-russian-company
Trump's economic predictions aren't just wrong; they're counterproductive,,http://www.msnbc.com/rachel-maddow-show/trumps-economic-predictions-arent-just-wrong-theyre-counterproductive
Koch network takes on Trump's tariffs,,http://www.msnbc.com/morning-joe/watch/koch-network-takes-on-trump-s-tariffs-1288301635544
Homeless man gets job after cop helps him shave,,http://www.msnbc.com/stephanie-ruhle/watch/homeless-man-gets-job-after-cop-helps-him-shave-1288288323756
President Trump's claims about the economy don't add up,,http://www.msnbc.com/stephanie-ruhle/watch/fact-check-president-trump-s-claims-about-the-economy-don-t-add-up-1288290883600
How President Trump's government shutdown threat affects midterms,,http://www.msnbc.com/stephanie-ruhle/watch/how-president-trump-s-government-shutdown-threat-affects-midterms-1288286787992
Bush-era torture becomes key point of contention in Kavanaugh fight,,http://www.msnbc.com/rachel-maddow-show/bush-era-torture-becomes-key-point-contention-kavanaugh-fight
Farage Urges UK Politicians to Copy Trump Tactics to Reach Young Voters,2018-07-27T12:26:12-05:00,https://www.infowars.com/farage-urges-uk-politicians-to-copy-trump-tactics-to-reach-young-voters/
Sex Dolls Will Exterminate Western Civilization,2018-07-27T11:24:05-05:00,https://www.infowars.com/sex-dolls-will-exterminate-western-civilization/
San Francisco Proposal Prohibits New Companies Having Free Lunch Cafeterias,2018-07-27T12:52:57-05:00,https://www.infowars.com/san-francisco-proposal-prohibits-new-companies-having-free-lunch-cafeterias/
"Silicon Valley Homeless Man Hands Out Resume, Receives Over 200 Job Offers",2018-07-30T12:09:21-05:00,https://www.infowars.com/silicon-valley-homeless-man-hands-out-resume-receives-over-200-job-offers/
Millennial 20-somethings are a lot poorer than their parents were 40 years ago,2018-07-30T15:00:57.028000,https://www.washingtonexaminer.com/red-alert-politics/millennial-20-somethings-are-a-lot-poorer-than-their-parents-were-40-years-ago
Democrats Are Implementing The Internet Kill Switch,2018-07-30T11:23:31-05:00,https://www.infowars.com/democrats-are-implementing-the-internet-kill-switch/
"“New Hampshire, 94 Percent White, Asks",2018-07-30T06:29:17-05:00,https://www.infowars.com/nyt-new-hampshire-94-percent-white-asks-how-do-you-diversify-a-whole-state/
"Twitter: We Don’t Shadowban, Unless You’re A ‘Bad-Faith Actor’",2018-07-28T05:14:41-05:00,https://www.infowars.com/twitter-we-dont-shadowban-unless-youre-a-bad-faith-actor/
Tech firms should be made liable for ‘fake news’ on sites,2018-07-29T07:32:54-05:00,https://www.infowars.com/tech-firms-should-be-made-liable-for-fake-news-on-sites-uk-lawmakers/
Deep State Censorship Crackdown Continues,2018-07-30T10:30:50-05:00,https://www.infowars.com/watch-live-new-tsa-program-quiet-skies-tracks-unsuspecting-passengers/
TSA ‘Quiet Skies’ Program Targets Everyone,2018-07-30T11:37:59-05:00,https://www.infowars.com/tsa-quiet-skies-program-targets-everyone/
Afghan ‘Saved’ From Deportation By Elin Ersson Was Convicted Of Abuse And Sentenced to Jail,2018-07-30T06:47:40-05:00,https://www.infowars.com/afghan-saved-from-deportation-by-elin-ersson-was-convicted-of-abuse-and-sentenced-to-jail-report/#disqus_thread
NASA probe finds new zone at doorstep to interstellar space,2013-06-27T17:17:37-05:00,https://www.infowars.com/nasa-probe-finds-new-zone-at-doorstep-to-interstellar-space/
First Vaccine Given to Most American Newborns Causes Brain Damage,2018-07-27T15:51:45-05:00,https://www.infowars.com/study-first-vaccine-given-to-most-american-newborns-causes-brain-damage/
Roseanne Questions Why She Is Worse Than Pedo Comedy,2018-07-27T12:37:42-05:00,https://www.infowars.com/roseanne-questions-why-she-is-worse-than-pedo-comedy/
Ted Cruz Defends Alex Jones Over Facebook Censorship,2018-07-28T11:24:17-05:00,https://www.infowars.com/ted-cruz-defends-alex-jones-over-facebook-censorship/
Domestic Surveillance Being Conducted On Americans By TSA,2018-07-29T07:46:32-05:00,https://www.infowars.com/domestic-surveillance-being-conducted-on-americans-by-tsa/
Father of School Shooting Victim Explains How To Stop Insane Violence,2018-07-27T17:00:01-05:00,https://www.infowars.com/father-of-school-shooting-victim-explains-how-to-stop-insane-violence/
Is Roseanne Barr Really Worse Than Pedo Comedy?,2018-07-29T12:18:40-05:00,https://www.infowars.com/is-roseanne-barr-really-worse-than-pedo-comedy/
‘Europe is facing an identity crisis fuelled by a decline in birth rates and relinquishment of culture’,2018-07-27T05:56:46-05:00,https://www.infowars.com/europe-is-facing-an-identity-crisis-fuelled-by-a-decline-in-birth-rates-and-relinquishment-of-culture/
Judge Denies Gun Control Group’s Attempt to Block 3-D Gun Blueprints,2018-07-27T18:11:44-05:00,https://www.infowars.com/judge-denies-gun-control-groups-attempt-to-block-3-d-gun-blueprints/
Report: Tucker Carlson Defends Alex Jones Against CNN Anti-Free Speech Crusade,2018-07-27T10:25:25-05:00,https://www.infowars.com/video-tucker-carlson-defends-alex-jones-against-cnn-anti-free-speech-crusade/
Trump Slams ‘Very Unpatriotic’ And ‘Fake’ Journalists,2018-07-30T09:20:13-05:00,https://www.infowars.com/trump-slams-very-unpatriotic-and-fake-journalists/#disqus_thread
2018 Midterms Are Trump’s First Reelection Campaign,2018-07-28T10:10:24-05:00,https://www.infowars.com/bannon-2018-midterms-are-trumps-first-reelection-campaign/
How Long Before Facebook is as Dead as MySpace?,2018-07-26T19:08:07-05:00,https://www.infowars.com/poll-how-long-before-facebook-is-as-dead-as-myspace/
"Expect More Instability, Corruption, Crime from Mexico’s New Prez – Report",2018-07-27T12:40:48-05:00,https://www.infowars.com/expect-more-instability-corruption-crime-from-mexicos-new-prez/
Ruth Bader Ginsburg Tells America She’d Like To Remain On The Bench ‘at Least Five More Years’,2018-07-30T10:50:50-05:00,https://www.infowars.com/ruth-bader-ginsburg-tells-america-shed-like-to-remain-on-the-bench-at-least-five-more-years/
Mattis Denies U.S. Planning Missile Strike on Iran,2018-07-27T15:29:10-05:00,https://www.infowars.com/mattis-denies-u-s-planning-missile-strike-on-iran/
The Censorship Master Plan Decoded,2018-07-16T10:15:01-05:00,https://www.infowars.com/emergency-report-the-censorship-master-plan-decoded/
